Year,EM,Entidad,Municipio,Cultivo, Superficie cosechada (Ha) , Producción (Ton / Miles de Litros) 
2021,26017,Sonora,Caborca,Maíz grano,6,40.02
2021,26017,Sonora,Caborca,Trigo grano,488,2488.80
2021,26018,Sonora,Cajeme,Frijol,"1,957.00",4560.24
2021,26018,Sonora,Cajeme,Leche,,31429.25
2021,26018,Sonora,Cajeme,Maíz grano,"28,027.00",334870.40
2021,26018,Sonora,Cajeme,Trigo grano,"46,050.00",341371.30
2021,26020,Sonora,Carbó,Leche,,5869.35
2021,26021,Sonora,La Colorada,Leche,,1084.39
2021,26022,Sonora,Cucurpe,Frijol,6,10.02
2021,26022,Sonora,Cucurpe,Leche,,144.00
2021,26023,Sonora,Cumpas,Frijol,5,6.00
2021,26023,Sonora,Cumpas,Leche,,635.30
2021,26023,Sonora,Cumpas,Maíz grano,12,55.20
2021,26023,Sonora,Cumpas,Trigo grano,10,45.00
2021,26024,Sonora,Divisaderos,Leche,,81.82
2021,26025,Sonora,Empalme,Frijol,10,17.00
2021,26025,Sonora,Empalme,Leche,,3009.40
2021,26025,Sonora,Empalme,Maíz grano,20,148.00
2021,26026,Sonora,Etchojoa,Frijol,"2,279.00",5170.35
2021,26026,Sonora,Etchojoa,Leche,,1241.74
2021,26026,Sonora,Etchojoa,Maíz grano,"3,384.00",37958.10
2021,26026,Sonora,Etchojoa,Trigo grano,"39,473.00",291652.10
2021,26027,Sonora,Fronteras,Frijol,35,46.90
2021,26027,Sonora,Fronteras,Leche,,237.99
2021,26027,Sonora,Fronteras,Maíz grano,295,1324.55
2021,26027,Sonora,Fronteras,Trigo grano,95,502.55
2021,26028,Sonora,Granados,Frijol,3,3.45
2021,26028,Sonora,Granados,Leche,,137.25
2021,26028,Sonora,Granados,Maíz grano,4,18.00
2021,26029,Sonora,Guaymas,Frijol,116,190.08
2021,26029,Sonora,Guaymas,Leche,,2774.23
2021,26029,Sonora,Guaymas,Maíz grano,"2,260.00",23815.00
2021,26029,Sonora,Guaymas,Trigo grano,"15,300.00",106011.00
2021,26030,Sonora,Hermosillo,Frijol,"1,200.00",2940.00
2021,26030,Sonora,Hermosillo,Leche,,8422.17
2021,26030,Sonora,Hermosillo,Maíz grano,94,846.00
2021,26030,Sonora,Hermosillo,Trigo grano,"5,245.00",40245.00
2021,26031,Sonora,Huachinera,Frijol,24,22.05
2021,26031,Sonora,Huachinera,Leche,,94.67
2021,26031,Sonora,Huachinera,Maíz grano,10,37.50
2021,26032,Sonora,Huásabas,Leche,,204.40
2021,26033,Sonora,Huatabampo,Frijol,"1,814.00",4071.92
2021,26033,Sonora,Huatabampo,Leche,,3610.55
2021,26033,Sonora,Huatabampo,Maíz grano,"2,668.00",25306.80
2021,26033,Sonora,Huatabampo,Trigo grano,"40,908.00",288483.36
2021,26034,Sonora,Huépac,Frijol,3,4.50
2021,26034,Sonora,Huépac,Leche,,445.44
2021,26034,Sonora,Huépac,Maíz grano,18.5,67.94
2021,26035,Sonora,Imuris,Leche,,529.89
2021,26035,Sonora,Imuris,Maíz grano,5,9.00
2021,26036,Sonora,Magdalena,Frijol,3,5.49
2021,26036,Sonora,Magdalena,Leche,,480.68
2021,26037,Sonora,Mazatán,Leche,,1526.52
2021,26038,Sonora,Moctezuma,Frijol,5,6.00
2021,26038,Sonora,Moctezuma,Leche,,582.70
2021,26038,Sonora,Moctezuma,Maíz grano,14,57.40
2021,26040,Sonora,Nácori Chico,Frijol,7,6.70
2021,26040,Sonora,Nácori Chico,Leche,,213.37
2021,26040,Sonora,Nácori Chico,Maíz grano,10,32.00
2021,26042,Sonora,Navojoa,Frijol,"1,614.00",3666.84
2021,26042,Sonora,Navojoa,Leche,,4583.36
2021,26042,Sonora,Navojoa,Maíz grano,"2,107.00",21952.50
2021,26042,Sonora,Navojoa,Trigo grano,"26,143.00",192011.30
2021,26043,Sonora,Nogales,Frijol,4,7.00
2021,26043,Sonora,Nogales,Leche,,682.45
2021,26045,Sonora,Opodepe,Frijol,10,11.00
2021,26045,Sonora,Opodepe,Leche,,452.36
2021,26045,Sonora,Opodepe,Maíz grano,24,92.52
2021,26045,Sonora,Opodepe,Trigo grano,24,132.00
2021,26046,Sonora,Oquitoa,Leche,,72.15
2021,26047,Sonora,Pitiquito,Leche,,434.05
2021,26047,Sonora,Pitiquito,Trigo grano,102,510.00
2021,26049,Sonora,Quiriego,Frijol,5,2.00
2021,26049,Sonora,Quiriego,Leche,,857.16
2021,26049,Sonora,Quiriego,Maíz grano,75,150.00
2021,26050,Sonora,Rayón,Frijol,15,18.00
2021,26050,Sonora,Rayón,Leche,,714.50
2021,26050,Sonora,Rayón,Maíz grano,31,105.95
2021,26050,Sonora,Rayón,Trigo grano,110,605.00
2021,26051,Sonora,Rosario,Frijol,5,1.75
2021,26051,Sonora,Rosario,Leche,,834.97
2021,26051,Sonora,Rosario,Maíz grano,75,165.00
2021,26052,Sonora,Sahuaripa,Frijol,14,14.70
2021,26052,Sonora,Sahuaripa,Leche,,371.06
2021,26052,Sonora,Sahuaripa,Maíz grano,71,218.00
2021,26053,Sonora,San Felipe de Jesús,Frijol,1.5,2.00
2021,26053,Sonora,San Felipe de Jesús,Leche,,179.29
2021,26053,Sonora,San Felipe de Jesús,Maíz grano,10,40.01
2021,26055,Sonora,San Luis Río Colorado,Leche,,2487.50
2021,26055,Sonora,San Luis Río Colorado,Maíz grano,744,6398.40
2021,26055,Sonora,San Luis Río Colorado,Trigo grano,"10,977.30",74659.19
2021,26056,Sonora,San Miguel de Horcasitas,Leche,,502.72
2021,26058,Sonora,Santa Ana,Frijol,3,6.51
2021,26058,Sonora,Santa Ana,Leche,,1924.30
2021,26060,Sonora,Sáric,Leche,,897.16
2021,26061,Sonora,Soyopa,Leche,,108.37
2021,26062,Sonora,Suaqui Grande,Leche,,964.81
2021,26063,Sonora,Tepache,Leche,,76.87
2021,26064,Sonora,Trincheras,Leche,,871.60
2021,26064,Sonora,Trincheras,Trigo grano,314.5,2484.55
2021,26065,Sonora,Tubutama,Leche,,1856.61
2021,26066,Sonora,Ures,Frijol,10,12.00
2021,26066,Sonora,Ures,Leche,,7921.49
2021,26066,Sonora,Ures,Maíz grano,45,156.90
2021,26066,Sonora,Ures,Trigo grano,38,209.00
2021,26067,Sonora,Villa Hidalgo,Frijol,5,6.80
2021,26067,Sonora,Villa Hidalgo,Leche,,214.80
2021,26067,Sonora,Villa Hidalgo,Maíz grano,10,48.00
2021,26068,Sonora,Villa Pesqueira,Leche,,1526.28
2021,26069,Sonora,Yécora,Frijol,83,83.00
2021,26069,Sonora,Yécora,Leche,,229.98
2021,26069,Sonora,Yécora,Maíz grano,287,774.90
2021,26070,Sonora,General Plutarco Elías Calles,Trigo grano,226,1152.60
2021,26071,Sonora,Benito Juárez,Frijol,"1,315.00",3236.00
2021,26071,Sonora,Benito Juárez,Leche,,978.27
2021,26071,Sonora,Benito Juárez,Maíz grano,"6,518.00",77856.00
2021,26071,Sonora,Benito Juárez,Trigo grano,"18,922.00",142295.60
2021,26072,Sonora,San Ignacio Río Muerto,Frijol,345,783.50
2021,26072,Sonora,San Ignacio Río Muerto,Leche,,1248.84
2021,26072,Sonora,San Ignacio Río Muerto,Maíz grano,"11,914.00",146071.60
2021,26072,Sonora,San Ignacio Río Muerto,Trigo grano,"14,341.00",105119.40
2021,27001,Tabasco,Balancán,Frijol,417,235.32
2021,27001,Tabasco,Balancán,Leche,,18830.15
2021,27001,Tabasco,Balancán,Maíz grano,"19,341.00",45024.63
2021,27002,Tabasco,Cárdenas,Arroz palay,107,150.55
2021,27002,Tabasco,Cárdenas,Frijol,337,178.58
2021,27002,Tabasco,Cárdenas,Leche,,6785.10
2021,27002,Tabasco,Cárdenas,Maíz grano,"7,261.00",12065.17
2021,27003,Tabasco,Centla,Frijol,146,122.64
2021,27003,Tabasco,Centla,Leche,,2910.46
2021,27003,Tabasco,Centla,Maíz grano,"6,457.00",12074.59
2021,27004,Tabasco,Centro,Frijol,30,24.00
2021,27004,Tabasco,Centro,Leche,,5882.12
2021,27004,Tabasco,Centro,Maíz grano,"3,239.00",6657.10
2021,27005,Tabasco,Comalcalco,Frijol,198,116.82
2021,27005,Tabasco,Comalcalco,Leche,,2981.47
2021,27005,Tabasco,Comalcalco,Maíz grano,"3,467.00",5636.60
2021,27006,Tabasco,Cunduacán,Frijol,191,105.05
2021,27006,Tabasco,Cunduacán,Leche,,537.00
2021,27006,Tabasco,Cunduacán,Maíz grano,"2,827.00",4709.66
2021,27007,Tabasco,Emiliano Zapata,Arroz palay,915,7265.10
2021,27007,Tabasco,Emiliano Zapata,Frijol,149,110.26
2021,27007,Tabasco,Emiliano Zapata,Leche,,2905.06
2021,27007,Tabasco,Emiliano Zapata,Maíz grano,"2,382.00",5258.28
2021,27008,Tabasco,Huimanguillo,Arroz palay,206,306.80
2021,27008,Tabasco,Huimanguillo,Frijol,267,161.80
2021,27008,Tabasco,Huimanguillo,Leche,,20501.51
2021,27008,Tabasco,Huimanguillo,Maíz grano,"11,674.00",22815.51
2021,27009,Tabasco,Jalapa,Frijol,31,23.25
2021,27009,Tabasco,Jalapa,Leche,,5057.85
2021,27009,Tabasco,Jalapa,Maíz grano,"1,207.00",2305.96
2021,27010,Tabasco,Jalpa de Méndez,Frijol,92,52.44
2021,27010,Tabasco,Jalpa de Méndez,Leche,,1469.71
2021,27010,Tabasco,Jalpa de Méndez,Maíz grano,845,1018.58
2021,27011,Tabasco,Jonuta,Frijol,190,117.80
2021,27011,Tabasco,Jonuta,Leche,,9272.27
2021,27011,Tabasco,Jonuta,Maíz grano,"5,506.00",10176.02
2021,27012,Tabasco,Macuspana,Frijol,89,64.08
2021,27012,Tabasco,Macuspana,Leche,,9550.80
2021,27012,Tabasco,Macuspana,Maíz grano,"5,119.00",9438.18
2021,27013,Tabasco,Nacajuca,Frijol,12,6.60
2021,27013,Tabasco,Nacajuca,Leche,,2745.38
2021,27013,Tabasco,Nacajuca,Maíz grano,847,891.66
2021,27014,Tabasco,Paraíso,Frijol,19,11.59
2021,27014,Tabasco,Paraíso,Leche,,161.47
2021,27014,Tabasco,Paraíso,Maíz grano,266,304.70
2021,27015,Tabasco,Tacotalpa,Frijol,877,648.98
2021,27015,Tabasco,Tacotalpa,Leche,,1812.01
2021,27015,Tabasco,Tacotalpa,Maíz grano,"8,768.00",16971.64
2021,27016,Tabasco,Teapa,Leche,,4020.74
2021,27016,Tabasco,Teapa,Maíz grano,984,1692.92
2021,27017,Tabasco,Tenosique,Frijol,84,44.85
2021,27017,Tabasco,Tenosique,Leche,,9678.08
2021,27017,Tabasco,Tenosique,Maíz grano,"6,909.00",12858.95
2021,28001,Tamaulipas,Abasolo,Frijol,918.5,734.80
2021,28001,Tamaulipas,Abasolo,Leche,,246.52
2021,28001,Tamaulipas,Abasolo,Maíz grano,"16,423.00",89162.50
2021,28001,Tamaulipas,Abasolo,Trigo grano,60,132.00
2021,28002,Tamaulipas,Aldama,Frijol,12,7.08
2021,28002,Tamaulipas,Aldama,Leche,,3889.12
2021,28002,Tamaulipas,Aldama,Maíz grano,"2,708.00",2791.00
2021,28003,Tamaulipas,Altamira,Leche,,916.39
2021,28003,Tamaulipas,Altamira,Maíz grano,"2,844.00",6533.38
2021,28004,Tamaulipas,Antiguo Morelos,Frijol,27,13.77
2021,28004,Tamaulipas,Antiguo Morelos,Leche,,472.62
2021,28004,Tamaulipas,Antiguo Morelos,Maíz grano,221,144.56
2021,28005,Tamaulipas,Burgos,Trigo grano, -   , -   
2021,28006,Tamaulipas,Bustamante,Leche,,182.76
2021,28006,Tamaulipas,Bustamante,Maíz grano,"6,800.00",2720.00
2021,28007,Tamaulipas,Camargo,Maíz grano,"7,538.10",45918.94
2021,28008,Tamaulipas,Casas,Frijol,36,23.40
2021,28008,Tamaulipas,Casas,Leche,,74.24
2021,28008,Tamaulipas,Casas,Maíz grano,"1,160.00",1460.40
2021,28011,Tamaulipas,Gómez Farías,Frijol,9,4.23
2021,28011,Tamaulipas,Gómez Farías,Leche,,562.95
2021,28011,Tamaulipas,Gómez Farías,Maíz grano,228.67,572.81
2021,28012,Tamaulipas,González,Arroz palay,238.75,1721.39
2021,28012,Tamaulipas,González,Frijol, -   , -   
2021,28012,Tamaulipas,González,Leche,,4618.08
2021,28012,Tamaulipas,González,Maíz grano,"9,222.74",19971.05
2021,28013,Tamaulipas,Güémez,Frijol,28,22.91
2021,28013,Tamaulipas,Güémez,Leche,,54.24
2021,28013,Tamaulipas,Güémez,Maíz grano,810,1158.30
2021,28015,Tamaulipas,Gustavo Díaz Ordaz,Maíz grano,"6,981.80",43733.67
2021,28016,Tamaulipas,Hidalgo,Frijol,171.1,166.98
2021,28016,Tamaulipas,Hidalgo,Leche,,54.41
2021,28016,Tamaulipas,Hidalgo,Maíz grano,"3,430.00",9357.70
2021,28017,Tamaulipas,Jaumave,Frijol,10,2.80
2021,28017,Tamaulipas,Jaumave,Leche,,318.48
2021,28017,Tamaulipas,Jaumave,Maíz grano,"2,350.00",2462.00
2021,28018,Tamaulipas,Jiménez,Frijol,3.5,1.89
2021,28018,Tamaulipas,Jiménez,Leche,,97.94
2021,28018,Tamaulipas,Jiménez,Maíz grano,"1,665.40",3041.07
2021,28019,Tamaulipas,Llera,Frijol,60,45.00
2021,28019,Tamaulipas,Llera,Leche,,72.34
2021,28019,Tamaulipas,Llera,Maíz grano,950,1431.00
2021,28020,Tamaulipas,Mainero,Frijol,11,6.60
2021,28020,Tamaulipas,Mainero,Leche,,4.98
2021,28020,Tamaulipas,Mainero,Maíz grano,431,820.23
2021,28021,Tamaulipas,El Mante,Arroz palay,"1,675.25",12078.55
2021,28021,Tamaulipas,El Mante,Frijol,120.5,85.35
2021,28021,Tamaulipas,El Mante,Leche,,4214.45
2021,28021,Tamaulipas,El Mante,Maíz grano,"5,502.00",18480.84
2021,28022,Tamaulipas,Matamoros,Leche,,23.98
2021,28022,Tamaulipas,Matamoros,Maíz grano,224,1165.60
2021,28023,Tamaulipas,Méndez,Maíz grano,97.12,48.56
2021,28023,Tamaulipas,Méndez,Trigo grano,97.12,81.58
2021,28025,Tamaulipas,Miguel Alemán,Maíz grano,"1,291.30",7283.67
2021,28026,Tamaulipas,Miquihuana,Leche,,162.92
2021,28026,Tamaulipas,Miquihuana,Maíz grano,200,60.00
2021,28026,Tamaulipas,Miquihuana,Trigo grano,150,83.50
2021,28028,Tamaulipas,Nuevo Morelos,Frijol,9,4.68
2021,28028,Tamaulipas,Nuevo Morelos,Leche,,307.10
2021,28028,Tamaulipas,Nuevo Morelos,Maíz grano,195,123.41
2021,28029,Tamaulipas,Ocampo,Frijol,91,50.96
2021,28029,Tamaulipas,Ocampo,Leche,,1383.52
2021,28029,Tamaulipas,Ocampo,Maíz grano,518.5,330.56
2021,28030,Tamaulipas,Padilla,Frijol,107,53.52
2021,28030,Tamaulipas,Padilla,Leche,,44.55
2021,28030,Tamaulipas,Padilla,Maíz grano,228,560.93
2021,28031,Tamaulipas,Palmillas,Leche,,187.50
2021,28031,Tamaulipas,Palmillas,Maíz grano,330,128.70
2021,28032,Tamaulipas,Reynosa,Maíz grano,"10,680.90",64348.43
2021,28033,Tamaulipas,Río Bravo,Leche,,3.82
2021,28033,Tamaulipas,Río Bravo,Maíz grano,"9,968.00",55116.09
2021,28034,Tamaulipas,San Carlos,Frijol,221,121.55
2021,28034,Tamaulipas,San Carlos,Leche,,73.01
2021,28034,Tamaulipas,San Carlos,Maíz grano,"1,825.00",2208.25
2021,28035,Tamaulipas,San Fernando,Frijol,115,81.65
2021,28035,Tamaulipas,San Fernando,Maíz grano,252.65,192.54
2021,28035,Tamaulipas,San Fernando,Trigo grano,94.65,89.41
2021,28036,Tamaulipas,San Nicolás,Leche,,3.42
2021,28036,Tamaulipas,San Nicolás,Maíz grano,42,42.00
2021,28037,Tamaulipas,Soto La Marina,Frijol,149,122.65
2021,28037,Tamaulipas,Soto La Marina,Leche,,806.80
2021,28037,Tamaulipas,Soto La Marina,Maíz grano,"5,020.00",16280.90
2021,28037,Tamaulipas,Soto La Marina,Trigo grano,"3,531.00",2598.60
2021,28039,Tamaulipas,Tula,Frijol,15.5,7.60
2021,28039,Tamaulipas,Tula,Leche,,1162.90
2021,28039,Tamaulipas,Tula,Maíz grano,"11,600.00",9248.00
2021,28040,Tamaulipas,Valle Hermoso,Maíz grano,53.3,324.06
2021,28041,Tamaulipas,Victoria,Frijol,43,38.70
2021,28041,Tamaulipas,Victoria,Leche,,44.24
2021,28041,Tamaulipas,Victoria,Maíz grano,700,917.00
2021,28042,Tamaulipas,Villagrán,Frijol,140,118.15
2021,28042,Tamaulipas,Villagrán,Leche,,43.49
2021,28042,Tamaulipas,Villagrán,Maíz grano,"1,810.00",4052.70
2021,28043,Tamaulipas,Xicoténcatl,Leche,,788.51
2021,28043,Tamaulipas,Xicoténcatl,Maíz grano,288,152.64
2021,29001,Tlaxcala,Amaxac de Guerrero,Frijol,21,17.22
2021,29001,Tlaxcala,Amaxac de Guerrero,Leche,,145.67
2021,29001,Tlaxcala,Amaxac de Guerrero,Maíz grano,577,1649.87
2021,29002,Tlaxcala,Apetatitlán de Antonio Carvajal,Frijol,7,6.84
2021,29002,Tlaxcala,Apetatitlán de Antonio Carvajal,Leche,,135.82
2021,29002,Tlaxcala,Apetatitlán de Antonio Carvajal,Maíz grano,635,1983.67
2021,29003,Tlaxcala,Atlangatepec,Frijol,54,54.00
2021,29003,Tlaxcala,Atlangatepec,Leche,,2773.99
2021,29003,Tlaxcala,Atlangatepec,Maíz grano,"1,100.00",2904.60
2021,29003,Tlaxcala,Atlangatepec,Trigo grano,933,2239.20
2021,29004,Tlaxcala,Atltzayanca,Frijol,55,50.30
2021,29004,Tlaxcala,Atltzayanca,Leche,,6384.33
2021,29004,Tlaxcala,Atltzayanca,Maíz grano,"8,565.00",16466.55
2021,29004,Tlaxcala,Atltzayanca,Trigo grano,485,1455.00
2021,29005,Tlaxcala,Apizaco,Frijol,22,22.00
2021,29005,Tlaxcala,Apizaco,Leche,,3354.15
2021,29005,Tlaxcala,Apizaco,Maíz grano,"1,280.00",3123.80
2021,29005,Tlaxcala,Apizaco,Trigo grano,525,1365.00
2021,29006,Tlaxcala,Calpulalpan,Frijol,140,126.00
2021,29006,Tlaxcala,Calpulalpan,Leche,,1164.09
2021,29006,Tlaxcala,Calpulalpan,Maíz grano,"4,709.00",11863.19
2021,29006,Tlaxcala,Calpulalpan,Trigo grano,220,550.00
2021,29007,Tlaxcala,El Carmen Tequexquitla,Frijol,11,8.80
2021,29007,Tlaxcala,El Carmen Tequexquitla,Leche,,756.47
2021,29007,Tlaxcala,El Carmen Tequexquitla,Maíz grano,"2,392.00",5843.96
2021,29007,Tlaxcala,El Carmen Tequexquitla,Trigo grano,90,243.00
2021,29008,Tlaxcala,Cuapiaxtla,Frijol,120,115.50
2021,29008,Tlaxcala,Cuapiaxtla,Leche,,4512.60
2021,29008,Tlaxcala,Cuapiaxtla,Maíz grano,"4,315.00",16332.65
2021,29008,Tlaxcala,Cuapiaxtla,Trigo grano,155,527.00
2021,29009,Tlaxcala,Cuaxomulco,Frijol,56,43.98
2021,29009,Tlaxcala,Cuaxomulco,Leche,,225.52
2021,29009,Tlaxcala,Cuaxomulco,Maíz grano,863,2719.58
2021,29010,Tlaxcala,Chiautempan,Frijol,31,30.50
2021,29010,Tlaxcala,Chiautempan,Leche,,614.56
2021,29010,Tlaxcala,Chiautempan,Maíz grano,"3,520.00",10982.85
2021,29011,Tlaxcala,Muñoz de Domingo Arenas,Frijol,32,28.80
2021,29011,Tlaxcala,Muñoz de Domingo Arenas,Leche,,1681.24
2021,29011,Tlaxcala,Muñoz de Domingo Arenas,Maíz grano,"1,725.00",4335.75
2021,29011,Tlaxcala,Muñoz de Domingo Arenas,Trigo grano,705,1692.00
2021,29012,Tlaxcala,Españita,Frijol,64,64.00
2021,29012,Tlaxcala,Españita,Leche,,840.32
2021,29012,Tlaxcala,Españita,Maíz grano,"1,374.00",3348.34
2021,29012,Tlaxcala,Españita,Trigo grano,963,2311.20
2021,29013,Tlaxcala,Huamantla,Frijol,34,31.86
2021,29013,Tlaxcala,Huamantla,Leche,,22167.68
2021,29013,Tlaxcala,Huamantla,Maíz grano,"17,285.00",65764.65
2021,29013,Tlaxcala,Huamantla,Trigo grano,365,1168.00
2021,29014,Tlaxcala,Hueyotlipan,Frijol,70,58.80
2021,29014,Tlaxcala,Hueyotlipan,Leche,,1305.89
2021,29014,Tlaxcala,Hueyotlipan,Maíz grano,"3,192.00",7710.92
2021,29014,Tlaxcala,Hueyotlipan,Trigo grano,"1,258.00",3396.60
2021,29015,Tlaxcala,Ixtacuixtla de Mariano Matamoros,Frijol,330,327.00
2021,29015,Tlaxcala,Ixtacuixtla de Mariano Matamoros,Leche,,1249.77
2021,29015,Tlaxcala,Ixtacuixtla de Mariano Matamoros,Maíz grano,"2,695.00",8362.05
2021,29015,Tlaxcala,Ixtacuixtla de Mariano Matamoros,Trigo grano,724,2244.40
2021,29016,Tlaxcala,Ixtenco,Frijol,5,4.50
2021,29016,Tlaxcala,Ixtenco,Leche,,573.35
2021,29016,Tlaxcala,Ixtenco,Maíz grano,"3,620.00",10896.20
2021,29016,Tlaxcala,Ixtenco,Trigo grano,7,20.30
2021,29017,Tlaxcala,Mazatecochco de José María Morelos,Frijol,6,6.30
2021,29017,Tlaxcala,Mazatecochco de José María Morelos,Leche,,163.46
2021,29017,Tlaxcala,Mazatecochco de José María Morelos,Maíz grano,424,1202.04
2021,29018,Tlaxcala,Contla de Juan Cuamatzi,Frijol,22,18.30
2021,29018,Tlaxcala,Contla de Juan Cuamatzi,Leche,,376.93
2021,29018,Tlaxcala,Contla de Juan Cuamatzi,Maíz grano,"1,531.00",4601.64
2021,29019,Tlaxcala,Tepetitla de Lardizábal,Frijol,88,82.20
2021,29019,Tlaxcala,Tepetitla de Lardizábal,Leche,,1914.73
2021,29019,Tlaxcala,Tepetitla de Lardizábal,Maíz grano,"1,328.00",4323.68
2021,29020,Tlaxcala,Sanctórum de Lázaro Cárdenas,Frijol,50,49.00
2021,29020,Tlaxcala,Sanctórum de Lázaro Cárdenas,Leche,,363.32
2021,29020,Tlaxcala,Sanctórum de Lázaro Cárdenas,Maíz grano,"1,248.00",3316.88
2021,29020,Tlaxcala,Sanctórum de Lázaro Cárdenas,Trigo grano,890,2225.00
2021,29021,Tlaxcala,Nanacamilpa de Mariano Arista,Frijol,105,94.50
2021,29021,Tlaxcala,Nanacamilpa de Mariano Arista,Leche,,806.36
2021,29021,Tlaxcala,Nanacamilpa de Mariano Arista,Maíz grano,"3,090.00",6645.90
2021,29021,Tlaxcala,Nanacamilpa de Mariano Arista,Trigo grano,789,1893.60
2021,29022,Tlaxcala,Acuamanala de Miguel Hidalgo,Frijol,6,6.10
2021,29022,Tlaxcala,Acuamanala de Miguel Hidalgo,Leche,,174.32
2021,29022,Tlaxcala,Acuamanala de Miguel Hidalgo,Maíz grano,419,1277.29
2021,29023,Tlaxcala,Natívitas,Frijol,175,172.00
2021,29023,Tlaxcala,Natívitas,Leche,,1953.20
2021,29023,Tlaxcala,Natívitas,Maíz grano,"2,226.00",6812.49
2021,29024,Tlaxcala,Panotla,Frijol,116,119.60
2021,29024,Tlaxcala,Panotla,Leche,,343.23
2021,29024,Tlaxcala,Panotla,Maíz grano,"1,899.00",5461.14
2021,29025,Tlaxcala,San Pablo del Monte,Frijol,8,7.90
2021,29025,Tlaxcala,San Pablo del Monte,Leche,,165.80
2021,29025,Tlaxcala,San Pablo del Monte,Maíz grano,"2,059.00",5803.48
2021,29026,Tlaxcala,Santa Cruz Tlaxcala,Frijol,23,17.70
2021,29026,Tlaxcala,Santa Cruz Tlaxcala,Leche,,716.16
2021,29026,Tlaxcala,Santa Cruz Tlaxcala,Maíz grano,"1,558.00",4814.02
2021,29027,Tlaxcala,Tenancingo,Frijol,8,8.20
2021,29027,Tlaxcala,Tenancingo,Leche,,107.87
2021,29027,Tlaxcala,Tenancingo,Maíz grano,669,1992.23
2021,29028,Tlaxcala,Teolocholco,Frijol,73,59.71
2021,29028,Tlaxcala,Teolocholco,Leche,,485.06
2021,29028,Tlaxcala,Teolocholco,Maíz grano,"2,885.00",9025.05
2021,29029,Tlaxcala,Tepeyanco,Frijol,23,23.70
2021,29029,Tlaxcala,Tepeyanco,Leche,,112.98
2021,29029,Tlaxcala,Tepeyanco,Maíz grano,410,1268.50
2021,29030,Tlaxcala,Terrenate,Leche,,1339.46
2021,29030,Tlaxcala,Terrenate,Maíz grano,"2,725.00",5066.25
2021,29030,Tlaxcala,Terrenate,Trigo grano,"1,365.00",4231.50
2021,29031,Tlaxcala,Tetla de La Solidaridad,Frijol,32,28.80
2021,29031,Tlaxcala,Tetla de La Solidaridad,Leche,,1719.39
2021,29031,Tlaxcala,Tetla de La Solidaridad,Maíz grano,"1,815.00",4608.15
2021,29031,Tlaxcala,Tetla de La Solidaridad,Trigo grano,990,2574.00
2021,29032,Tlaxcala,Tetlatlahuca,Frijol,27,25.02
2021,29032,Tlaxcala,Tetlatlahuca,Leche,,4214.89
